image_path,Dry_Green_g,Dry_Dead_g,Dry_Clover_g,GDM_g,Dry_Total_g,Sampling_Date,State,Species,Pre_GSHH_NDVI,Height_Ave_cm,State_idx,Species_idx,day_of_year,day_sin,day_cos,group,biomass_bin,fold
train/ID550623196.jpg,15.9684,4.1107,1.581,17.5494,21.6601,2015-09-03,Tas,Ryegrass_Clover,0.67,1.5,0,0,246,-0.886721063082993,-0.46230483047981086,Tas_2015-09-03,1,2
train/ID552040066.jpg,24.108,6.592,0.0,24.108,30.7,2015-02-24,NSW,Phalaris,0.37,7.0,1,9,55,0.8111602420785621,0.5848239578463322,NSW_2015-02-24,3,0
train/ID554314721.jpg,50.9,2.7,0.0,50.9,53.6,2015-01-15,NSW,Lucerne,0.69,49.0,1,1,15,0.2551824131233728,0.9668929289391521,NSW_2015-01-15,7,1
train/ID560946727.jpg,21.0896,13.0842,0.0,21.0896,34.1738,2015-09-11,Tas,Ryegrass,0.74,3.6667,0,3,254,-0.9417589340994617,-0.33628873017668287,Tas_2015-09-11,4,2
train/ID566966892.jpg,15.5429,3.8857,0.9714,16.5143,20.4,2015-07-01,Vic,Phalaris_Clover,0.66,3.0,3,4,182,0.01075130776352193,-0.9999422030204416,Vic_2015-07-01,1,0
train/ID567744300.jpg,20.6355,2.1953,0.0,20.6355,22.8308,2015-09-03,Tas,Ryegrass_Clover,0.57,2.3333,0,0,246,-0.886721063082993,-0.46230483047981086,Tas_2015-09-03,2,2
train/ID572336285.jpg,18.8913,26.1571,22.5242,41.4155,67.5726,2015-11-09,Tas,Ryegrass_Clover,0.68,3.0,0,0,313,-0.7825970017677834,0.6225286602431057,Tas_2015-11-09,8,3
train/ID574213894.jpg,25.6561,28.8632,31.2684,56.9246,85.7877,2015-11-10,Tas,Ryegrass_Clover,0.88,8.0,0,0,314,-0.7717727365467837,0.6358984534680745,Tas_2015-11-10,9,4
train/ID576137678.jpg,12.6389,33.0159,0.0,12.6389,45.6548,2015-07-01,Tas,Ryegrass,0.59,4.0,0,3,182,0.01075130776352193,-0.9999422030204416,Tas_2015-07-01,5,2
train/ID576621307.jpg,60.2,2.4,0.0,60.2,62.6,2015-01-15,NSW,Lucerne,0.73,63.0,1,1,15,0.2551824131233728,0.9668929289391521,NSW_2015-01-15,8,1
train/ID577112774.jpg,0.0,0.0,10.23,10.23,10.23,2015-09-01,WA,SubcloverDalkeith,0.49,1.0,2,2,244,-0.8702939222685674,-0.49253272872205434,WA_2015-09-01,0,0
train/ID587125778.jpg,1.6364,25.3648,4.0911,5.7275,31.0923,2015-06-29,Tas,WhiteClover,0.54,2.0,0,10,180,0.04514101777397193,-0.9989806246941579,Tas_2015-06-29,3,0
train/ID588120964.jpg,83.9254,35.1746,0.0,83.9254,119.1,2015-10-06,NSW,Fescue,0.68,17.6667,1,11,279,-0.9962102997023297,0.0869772313136861,NSW_2015-10-06,9,1
train/ID600602588.jpg,33.7778,2.1111,2.1111,35.8889,38.0,2015-08-14,Vic,Phalaris_Clover,0.73,4.0,3,4,226,-0.6788204829862355,-0.734304263829602,Vic_2015-08-14,4,3
train/ID605134229.jpg,3.3755,3.6166,3.6166,6.9921,10.6087,2015-06-26,Tas,Ryegrass_Clover,0.63,2.0,0,0,177,0.0966127018812031,-0.9953220513156602,Tas_2015-06-26,0,1
train/ID610397481.jpg,3.0787,0.0,20.6513,23.73,23.73,2015-07-08,WA,Clover,0.62,1.0,2,6,189,-0.10944576864891556,-0.993992768446958,WA_2015-07-08,2,4
train/ID617132135.jpg,11.1,4.7,0.8,11.9,16.6,2015-05-19,Tas,Ryegrass_Clover,0.47,3.0,0,0,139,0.6819721490904629,-0.7313781428679254,Tas_2015-05-19,0,3
train/ID61833032.jpg,41.4877,19.6123,0.0,41.4877,61.1,2015-06-30,Vic,Phalaris_Clover,0.8,4.8,3,4,181,0.02795029824021032,-0.999609314096404,Vic_2015-06-30,7,0
train/ID6269659.jpg,2.3346,16.3424,35.9533,38.2879,54.6304,2015-11-09,Tas,Clover,0.75,4.8333,0,6,313,-0.7825970017677834,0.6225286602431057,Tas_2015-11-09,7,3
train/ID629980789.jpg,36.9586,8.0345,1.6069,38.5655,46.6,2015-07-01,Vic,Phalaris_Clover,0.77,6.0,3,4,182,0.01075130776352193,-0.9999422030204416,Vic_2015-07-01,6,0
train/ID633775166.jpg,7.8111,23.277,2.812,10.623,33.9,2015-10-13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.36,4.3,3,12,286,-0.9785481345802031,0.20601832032517084,Vic_2015-10-13,3,1
train/ID638711343.jpg,31.3284,4.3212,0.0,31.3285,35.6496,2015-05-18,Tas,Ryegrass,0.76,7.0,0,3,138,0.6944521021088763,-0.719538934232584,Tas_2015-05-18,4,2
train/ID656251220.jpg,6.3606,5.3961,3.7538,10.1143,15.5104,2015-09-11,Tas,Ryegrass,0.58,2.8333,0,3,254,-0.9417589340994617,-0.33628873017668287,Tas_2015-09-11,0,2
train/ID657448172.jpg,0.2,2.9,1.6,1.8,4.7,2015-06-29,Tas,WhiteClover,0.39,1.0,0,10,180,0.04514101777397193,-0.9989806246941579,Tas_2015-06-29,0,0
train/ID661372352.jpg,10.4,0.0,0.0,10.4,10.4,2015-07-08,WA,Clover,0.26,1.0,2,6,189,-0.10944576864891556,-0.993992768446958,WA_2015-07-08,0,4
train/ID661817669.jpg,23.3231,13.1192,1.4577,24.7808,37.9,2015-07-01,Vic,Phalaris_Clover,0.7,3.0,3,4,182,0.01075130776352193,-0.9999422030204416,Vic_2015-07-01,4,0
train/ID663006174.jpg,44.6,5.8,0.0,44.6,50.4,2015-01-15,NSW,Lucerne,0.66,49.0,1,1,15,0.2551824131233728,0.9668929289391521,NSW_2015-01-15,6,1
train/ID667059550.jpg,52.9941,8.1529,8.1529,61.1471,69.3,2015-08-14,Vic,Phalaris_Clover,0.79,9.0,3,4,226,-0.6788204829862355,-0.734304263829602,Vic_2015-08-14,8,3
train/ID668330410.jpg,28.9181,19.0828,0.0,28.9181,48.0009,2015-09-11,Tas,Ryegrass,0.82,5.3333,0,3,254,-0.9417589340994617,-0.33628873017668287,Tas_2015-09-11,6,2
train/ID668475812.jpg,34.0699,52.9301,0.0,34.0699,87.0,2015-05-07,NSW,Lucerne,0.78,42.0,1,1,127,0.8174009818249189,-0.5760691233798758,NSW_2015-05-07,9,0
train/ID670276799.jpg,21.9057,23.1943,0.0,21.9057,45.1,2015-01-15,NSW,Fescue_CrumbWeed,0.66,6.0,1,7,15,0.2551824131233728,0.9668929289391521,NSW_2015-01-15,5,1
train/ID679913293.jpg,6.6526,14.3782,0.2146,6.8672,21.2454,2015-06-26,Tas,Ryegrass_Clover,0.53,3.0,0,0,177,0.0966127018812031,-0.9953220513156602,Tas_2015-06-26,1,1
train/ID681680726.jpg,0.0,0.0,45.85,45.85,45.85,2015-08-21,WA,Clover,0.66,1.0,2,6,233,-0.7621140503891487,-0.6474427960827475,WA_2015-08-21,5,1
train/ID684062938.jpg,73.0137,33.5863,0.0,73.0137,106.6,2015-10-06,NSW,Fescue,0.6,14.3333,1,11,279,-0.9962102997023297,0.0869772313136861,NSW_2015-10-06,9,1
train/ID684383343.jpg,19.2877,16.7719,11.7404,31.0281,47.8,2015-10-14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.48,4.5,3,13,287,-0.9748595108374125,0.22282040779479959,Vic_2015-10-14,6,0
train/ID686797154.jpg,23.6424,5.2539,3.5026,27.145,32.3988,2015-09-03,Tas,Ryegrass_Clover,0.8,2.5,0,0,246,-0.886721063082993,-0.46230483047981086,Tas_2015-09-03,3,2
train/ID697059386.jpg,0.769,7.8827,10.9589,11.728,19.6107,2015-06-29,Tas,WhiteClover,0.67,2.0,0,10,180,0.04514101777397193,-0.9989806246941579,Tas_2015-06-29,1,0
train/ID697718693.jpg,0.0,0.0,58.88,58.88,58.88,2015-08-21,WA,Clover,0.81,4.0,2,6,233,-0.7621140503891487,-0.6474427960827475,WA_2015-08-21,7,1
train/ID698608346.jpg,38.5191,19.8809,0.0,38.5191,58.4,2015-02-25,NSW,Fescue,0.55,8.0,1,11,56,0.8211001178128892,0.5707841943569036,NSW_2015-02-25,7,4
train/ID706288721.jpg,27.0782,8.8161,0.0,27.0781,35.8943,2015-07-01,Tas,Ryegrass,0.8,7.0,0,3,182,0.01075130776352193,-0.9999422030204416,Tas_2015-07-01,4,2
train/ID710341728.jpg,53.5191,7.9809,0.0,53.5191,61.5,2015-01-15,NSW,Fescue_CrumbWeed,0.84,11.0,1,7,15,0.2551824131233728,0.9668929289391521,NSW_2015-01-15,8,1
train/ID71885430.jpg,79.834,18.566,0.0,79.834,98.4,2015-02-25,NSW,Fescue,0.68,18.0,1,11,56,0.8211001178128892,0.5707841943569036,NSW_2015-02-25,9,4
train/ID72895391.jpg,8.94,3.9733,1.9867,10.9267,14.9,2015-07-02,Vic,Ryegrass_Clover,0.7,2.0,3,0,183,-0.00645086419810515,-0.9999791929590823,Vic_2015-07-02,0,2
train/ID740402124.jpg,40.0708,6.3568,18.1624,58.2332,64.59,2015-09-30,Vic,Phalaris_Clover,0.76,8.0,3,4,273,-0.9998699583618592,-0.016126573270657762,Vic_2015-09-30,8,3
train/ID742198710.jpg,40.1485,13.8443,0.0,40.1485,53.9928,2015-05-18,Tas,Ryegrass,0.83,10.0,0,3,138,0.6944521021088763,-0.719538934232584,Tas_2015-05-18,7,2
train/ID743847993.jpg,32.5622,17.6378,0.0,32.5622,50.2,2015-06-30,Vic,Phalaris_Clover,0.81,4.6,3,4,181,0.02795029824021032,-0.999609314096404,Vic_2015-06-30,6,0
train/ID746335827.jpg,112.8397,53.2603,0.0,112.8397,166.1,2015-10-06,NSW,Fescue,0.75,24.3333,1,11,279,-0.9962102997023297,0.0869772313136861,NSW_2015-10-06,9,1
train/ID748979397.jpg,0.0,18.1125,43.2687,43.2687,61.3813,2015-11-09,Tas,Clover,0.77,3.8333,0,6,313,-0.7825970017677834,0.6225286602431057,Tas_2015-11-09,7,3
train/ID750820644.jpg,28.2559,38.9588,0.0,28.2558,67.2147,2015-05-18,Tas,Ryegrass,0.74,5.0,0,3,138,0.6944521021088763,-0.719538934232584,Tas_2015-05-18,8,2
train/ID751517087.jpg,43.02,11.95,16.73,59.75,71.7,2015-08-18,Vic,Phalaris_Clover,0.86,5.2,3,4,230,-0.7277014757264236,-0.6858939875998223,Vic_2015-08-18,8,2
train/ID753699705.jpg,72.6459,8.1541,0.0,72.6459,80.8,2015-02-24,NSW,Ryegrass,0.74,13.0,1,3,55,0.8111602420785621,0.5848239578463322,NSW_2015-02-24,8,0
train/ID755710743.jpg,8.4829,8.2099,2.1841,10.667,18.877,2015-09-11,Tas,Ryegrass,0.67,2.0,0,3,254,-0.9417589340994617,-0.33628873017668287,Tas_2015-09-11,1,2
train/ID761508093.jpg,20.5333,30.8,0.0,20.5333,51.3333,2015-06-26,Vic,Mixed,0.66,4.0,3,14,177,0.0966127018812031,-0.9953220513156602,Vic_2015-06-26,6,4
train/ID779628955.jpg,0.0,0.0,47.32,47.32,47.32,2015-09-01,WA,SubcloverLosa,0.79,1.0,2,5,244,-0.8702939222685674,-0.49253272872205434,WA_2015-09-01,6,0
train/ID7850481.jpg,0.0,0.0,19.57,19.57,19.57,2015-09-01,WA,SubcloverLosa,0.69,1.0,2,5,244,-0.8702939222685674,-0.49253272872205434,WA_2015-09-01,1,0
train/ID786365141.jpg,6.8,3.3,0.0,6.8,10.1,2015-05-18,Tas,Ryegrass,0.41,3.0,0,3,138,0.6944521021088763,-0.719538934232584,Tas_2015-05-18,0,2
train/ID789169173.jpg,77.8736,1.2264,0.0,77.8736,79.1,2015-04-01,NSW,Lucerne,0.86,37.0,1,1,91,0.9999855506507186,0.005375731557583884,NSW_2015-04-01,8,4
train/ID793526563.jpg,86.0889,4.5597,16.7414,102.8303,107.39,2015-09-29,Vic,Ryegrass_Clover,0.82,18.0,3,0,272,-0.9994446170919858,-0.033323525711631344,Vic_2015-09-29,9,1
train/ID797502182.jpg,6.9746,12.6079,0.0,6.9746,19.5825,2015-07-01,Tas,Ryegrass,0.43,3.0,0,3,182,0.01075130776352193,-0.9999422030204416,Tas_2015-07-01,1,2
train/ID799079114.jpg,8.0022,19.7501,0.0,8.0022,27.7523,2015-07-01,Tas,Ryegrass,0.53,4.0,0,3,182,0.01075130776352193,-0.9999422030204416,Tas_2015-07-01,2,2
train/ID802547515.jpg,18.9629,14.5984,0.7525,19.7154,34.3138,2015-05-19,Tas,Ryegrass_Clover,0.74,4.0,0,0,139,0.6819721490904629,-0.7313781428679254,Tas_2015-05-19,4,3
train/ID803479541.jpg,16.2479,22.5374,1.0483,17.2961,39.8335,2015-06-26,Tas,Ryegrass_Clover,0.55,2.0,0,0,177,0.0966127018812031,-0.9953220513156602,Tas_2015-06-26,4,1
train/ID808079729.jpg,22.1574,8.5464,5.6976,27.855,36.4014,2015-09-03,Tas,Ryegrass_Clover,0.77,2.8333,0,0,246,-0.886721063082993,-0.46230483047981086,Tas_2015-09-03,4,2
train/ID808093827.jpg,25.2988,6.4251,19.6769,44.9757,51.4008,2015-11-10,Tas,Ryegrass_Clover,0.9,4.3333,0,0,314,-0.7717727365467837,0.6358984534680745,Tas_2015-11-10,6,4
train/ID8209776.jpg,12.0333,14.108,9.9586,21.992,36.1,2015-06-26,Vic,Phalaris_Ryegrass_Clover,0.8,3.0,3,8,177,0.0966127018812031,-0.9953220513156602,Vic_2015-06-26,4,4
train/ID828217731.jpg,4.7865,8.7753,0.7978,5.5843,14.3596,2015-06-26,Vic,Ryegrass,0.69,3.5,3,3,177,0.0966127018812031,-0.9953220513156602,Vic_2015-06-26,0,4
train/ID839432753.jpg,2.4108,2.7552,24.7968,27.2076,29.9628,2015-09-04,Tas,Clover,0.77,3.6667,0,6,247,-0.8945422369764496,-0.4469834295196741,Tas_2015-09-04,3,3
train/ID846154859.jpg,0.919,7.8112,16.5413,17.4603,25.2715,2015-09-04,Tas,Clover,0.62,2.8333,0,6,247,-0.8945422369764496,-0.4469834295196741,Tas_2015-09-04,2,3
train/ID846984946.jpg,0.6,8.0,8.4,9.0,17.0,2015-11-09,Tas,Ryegrass_Clover,0.3,1.1667,0,0,313,-0.7825970017677834,0.6225286602431057,Tas_2015-11-09,1,3
train/ID853954911.jpg,23.0,26.0,0.0,23.0,49.0,2015-06-26,Vic,Ryegrass,0.85,6.0,3,3,177,0.0966127018812031,-0.9953220513156602,Vic_2015-06-26,6,4
train/ID866684633.jpg,6.4772,0.0,25.4228,31.9,31.9,2015-07-08,WA,Clover,0.59,1.0,2,6,189,-0.10944576864891556,-0.993992768446958,WA_2015-07-08,3,4
train/ID871463897.jpg,59.7472,19.3547,10.0981,69.8453,89.2,2015-01-15,NSW,Fescue_CrumbWeed,0.79,12.0,1,7,15,0.2551824131233728,0.9668929289391521,NSW_2015-01-15,9,1
train/ID875119737.jpg,23.2,5.8,5.8,29.0,34.8,2015-08-14,Vic,Ryegrass_Clover,0.72,4.0,3,0,226,-0.6788204829862355,-0.734304263829602,Vic_2015-08-14,4,3
train/ID885388135.jpg,18.6588,4.3059,1.4353,20.0941,24.4,2015-07-02,Vic,Ryegrass_Clover,0.7,4.0,3,0,183,-0.00645086419810515,-0.9999791929590823,Vic_2015-07-02,2,2
train/ID896386823.jpg,12.9541,19.7543,2.0794,15.0335,34.7878,2015-09-11,Tas,Ryegrass,0.64,3.6667,0,3,254,-0.9417589340994617,-0.33628873017668287,Tas_2015-09-11,4,2
train/ID900012207.jpg,36.7522,28.0478,0.0,36.7522,64.8,2015-02-24,NSW,Ryegrass,0.58,11.0,1,3,55,0.8111602420785621,0.5848239578463322,NSW_2015-02-24,8,0
train/ID905397692.jpg,36.2016,6.1407,30.9177,67.1193,73.26,2015-09-30,Vic,Phalaris_Clover,0.84,13.0,3,4,273,-0.9998699583618592,-0.016126573270657762,Vic_2015-09-30,8,3
train/ID908524512.jpg,17.4087,4.2957,11.3043,28.713,33.0087,2015-11-10,Tas,Ryegrass_Clover,0.78,3.1667,0,0,314,-0.7717727365467837,0.6358984534680745,Tas_2015-11-10,3,4
train/ID914754166.jpg,9.3392,14.6759,5.4849,14.8241,29.5,2015-10-13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.37,2.5,3,12,286,-0.9785481345802031,0.20601832032517084,Vic_2015-10-13,3,1
train/ID930534670.jpg,20.3265,10.5572,1.7333,22.0598,32.6169,2015-06-26,Tas,Ryegrass_Clover,0.57,2.0,0,0,177,0.0966127018812031,-0.9953220513156602,Tas_2015-06-26,3,1
train/ID936984905.jpg,38.3727,4.2636,4.2636,42.6364,46.9,2015-07-01,Vic,Phalaris_Clover,0.79,5.0,3,4,182,0.01075130776352193,-0.9999422030204416,Vic_2015-07-01,6,0
train/ID94564238.jpg,9.3154,3.9923,3.9923,13.3077,17.3,2015-07-02,Vic,Ryegrass_Clover,0.71,2.0,3,0,183,-0.00645086419810515,-0.9999791929590823,Vic_2015-07-02,1,2
train/ID950496197.jpg,2.499,3.2487,17.743,20.242,23.4907,2015-09-04,Tas,Clover,0.72,2.6667,0,6,247,-0.8945422369764496,-0.4469834295196741,Tas_2015-09-04,2,3
train/ID95050718.jpg,21.3496,15.0024,2.3081,23.6576,38.66,2015-06-26,Tas,Ryegrass_Clover,0.65,2.0,0,0,177,0.0966127018812031,-0.9953220513156602,Tas_2015-06-26,4,1
train/ID956512130.jpg,2.4,1.9,0.0,2.4,4.3,2015-11-09,Tas,Ryegrass_Clover,0.19,1.0,0,0,313,-0.7825970017677834,0.6225286602431057,Tas_2015-11-09,0,3
train/ID963903358.jpg,13.8293,29.9634,0.0,13.8293,43.7927,2015-06-26,Vic,Mixed,0.65,3.0,3,14,177,0.0966127018812031,-0.9953220513156602,Vic_2015-06-26,5,4
train/ID968643034.jpg,9.0,7.6,1.5,10.5,18.1,2015-11-10,Tas,Ryegrass_Clover,0.38,2.6667,0,0,314,-0.7717727365467837,0.6358984534680745,Tas_2015-11-10,1,4
train/ID969218269.jpg,33.4529,13.5235,1.4235,34.8765,48.4,2015-08-18,Vic,Phalaris_Clover,0.75,4.0,3,4,230,-0.7277014757264236,-0.6858939875998223,Vic_2015-08-18,6,2
train/ID972274220.jpg,7.8767,5.7388,7.4266,15.3034,21.0421,2015-11-10,Tas,Ryegrass_Clover,0.56,2.8333,0,0,314,-0.7717727365467837,0.6358984534680745,Tas_2015-11-10,1,4
train/ID975115267.jpg,0.8,0.0,40.03,40.83,40.83,2015-07-08,WA,Clover,0.73,3.0,2,6,189,-0.10944576864891556,-0.993992768446958,WA_2015-07-08,5,4
train/ID978026131.jpg,12.0601,4.1948,24.6445,36.7046,40.8994,2015-09-04,Tas,Clover,0.83,3.1667,0,6,247,-0.8945422369764496,-0.4469834295196741,Tas_2015-09-04,5,3
train/ID980538882.jpg,91.6543,1.1457,0.0,91.6543,92.8,2015-02-24,NSW,Phalaris,0.69,29.0,1,9,55,0.8111602420785621,0.5848239578463322,NSW_2015-02-24,9,0
train/ID980878870.jpg,2.0325,0.0,32.3575,34.39,34.39,2015-07-08,WA,Clover,0.74,2.0,2,6,189,-0.10944576864891556,-0.993992768446958,WA_2015-07-08,4,4
train/ID983582017.jpg,40.94,0.0,0.0,40.94,40.94,2015-09-01,WA,Ryegrass,0.64,9.0,2,3,244,-0.8702939222685674,-0.49253272872205434,WA_2015-09-01,5,0
